Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2016,UT,Utah,Demographics,Income,What is your annual household income?,"$50,000+",Overall,Overall,"5,222",56.67,55.26,58.08,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC33,49,BO1,CAT1,INCOME,RESP020,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,"9,649",91.14,90.43,91.85,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC34,49,BO1,CAT1,INTERNET,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,"1,259",8.86,8.15,9.57,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC34,49,BO1,CAT1,INTERNET,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,"7,265",59.96,58.65,61.27,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,49,BO1,CAT1,MARITAL,RESP033,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,998,9.27,8.51,10.03,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,49,BO1,CAT1,MARITAL,RESP034,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,914,4.6,4.15,5.05,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,49,BO1,CAT1,MARITAL,RESP035,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,151,1.88,1.51,2.25,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,49,BO1,CAT1,MARITAL,RESP036,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,"1,381",20.63,19.45,21.81,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,49,BO1,CAT1,MARITAL,RESP037,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,216,3.67,3.06,4.28,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC38,49,BO1,CAT1,MARITAL,RESP038,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,331,3.33,2.84,3.82,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,49,BO1,CAT1,_CHLDCNT,RESP090,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,536,5.77,5.14,6.4,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,49,BO1,CAT1,_CHLDCNT,RESP091,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,821,9.25,8.47,10.03,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,49,BO1,CAT1,_CHLDCNT,RESP092,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,"1,148",13.58,12.64,14.52,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,49,BO1,CAT1,_CHLDCNT,RESP093,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,"1,169",14.05,13.07,15.03,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,49,BO1,CAT1,_CHLDCNT,RESP094,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,"6,857",54.02,52.73,55.31,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC39,49,BO1,CAT1,_CHLDCNT,RESP095,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,697,12.26,11.24,13.28,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP007,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"White, non-Hispanic",Overall,Overall,"9,790",80.81,79.63,81.99,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP194,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"Black, non-Hispanic",Overall,Overall,67,0.91,0.64,1.18,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP195,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"American Indian or Alaskan native, non-Hispanic",Overall,Overall,145,1.12,0.87,1.37,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP196,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"Asian, non-Hispanic",Overall,Overall,108,2.24,1.71,2.77,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP197,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"Native Hawaiian or other Pacific Islander, non-Hispanic",Overall,Overall,46,0.92,0.63,1.21,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP198,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"Other race, non-Hispanic",Overall,Overall,36,0.42,0.26,0.58,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP199,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Race,What is your race/ethnicity?,"Multiracial, non-Hispanic",Overall,Overall,99,1.34,1.01,1.67,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC48,49,BO1,CAT1,RACE8,RESP200,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,"8,377",71.83,70.67,72.99,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,49,BO1,CAT1,RENTHOM1,RESP003,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,"2,104",22.58,21.52,23.64,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,49,BO1,CAT1,RENTHOM1,RESP004,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,462,5.59,4.98,6.2,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC49,49,BO1,CAT1,RENTHOM1,RESP009,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Sex,Gender of respondent,Male,Overall,Overall,"5,100",49.81,48.52,51.1,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,49,BO1,CAT1,SEX,RESP001,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Sex,Gender of respondent,Female,Overall,Overall,"5,888",50.19,48.9,51.48,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC51,49,BO1,CAT1,SEX,RESP002,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,"1,213",8.21,7.6,8.82,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC61,49,BO1,CAT1,VETERAN3,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,"9,759",91.79,91.18,92.4,1,%,Crude Prevalence,,,BRFSS,CLASS05,TOPIC61,49,BO1,CAT1,VETERAN3,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,"1,088",11.73,10.85,12.61,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC28,49,BO1,CAT1,MEDCOST,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,"9,868",88.27,87.39,89.15,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC28,49,BO1,CAT1,MEDCOST,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,"10,071",88.45,87.49,89.41,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC29,49,BO1,CAT1,HLTHPLN1,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,869,11.55,10.59,12.51,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC29,49,BO1,CAT1,HLTHPLN1,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,"7,133",61.4,60.11,62.69,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP063,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,"1,540",15.49,14.53,16.45,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP064,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,997,11.02,10.18,11.86,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP065,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,942,10.4,9.56,11.24,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP066,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,139,1.69,1.32,2.06,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC36,49,BO1,CAT1,CHECKUP1,RESP067,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,"Yes, only one",Overall,Overall,"8,094",67.71,66.46,68.96,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,49,BO1,CAT1,PERSDOC2,RESP050,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,617,5.02,4.47,5.57,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,49,BO1,CAT1,PERSDOC2,RESP053,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,"2,232",27.27,26.05,28.49,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC43,49,BO1,CAT1,PERSDOC2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"6,833",86.66,85.54,87.78,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC59,49,BO1,CAT1,_HCVU651,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,812,13.34,12.22,14.46,1,%,Crude Prevalence,,,BRFSS,CLASS07,TOPIC59,49,BO1,CAT1,_HCVU651,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,"9,501",88.3,87.48,89.12,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC24,49,BO1,CAT1,_RFHLTH,RESP061,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,"1,461",11.7,10.88,12.52,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC24,49,BO1,CAT1,_RFHLTH,RESP062,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,"2,239",21.86,20.78,22.94,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,49,BO1,CAT1,GENHLTH,RESP056,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,"3,936",36.66,35.43,37.89,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,49,BO1,CAT1,GENHLTH,RESP057,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,"3,326",29.77,28.57,30.97,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,49,BO1,CAT1,GENHLTH,RESP058,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,"1,027",8.83,8.09,9.57,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,49,BO1,CAT1,GENHLTH,RESP059,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,434,2.87,2.48,3.26,1,%,Crude Prevalence,,,BRFSS,CLASS08,TOPIC41,49,BO1,CAT1,GENHLTH,RESP060,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,"1,995",22.91,21.73,24.09,1,%,Crude Prevalence,,,BRFSS,CLASS09,TOPIC32,49,BO1,CAT1,HIVTST6,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,"8,028",77.09,75.91,78.27,1,%,Crude Prevalence,,,BRFSS,CLASS09,TOPIC32,49,BO1,CAT1,HIVTST6,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,701",54.89,52.5,57.28,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC26,49,BO1,CAT1,_FLSHOT6,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,"1,350",45.11,42.72,47.5,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC26,49,BO1,CAT1,_FLSHOT6,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"2,215",74.3,72.18,76.42,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC46,49,BO1,CAT1,_PNEUMO2,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,757,25.7,23.58,27.82,1,%,Crude Prevalence,,,BRFSS,CLASS11,TOPIC46,49,BO1,CAT1,_PNEUMO2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,76,3.29,2.41,4.17,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC20,49,BO1,CAT1,_DRNKDRV,RESP201,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,"2,800",96.71,95.83,97.59,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC20,49,BO1,CAT1,_DRNKDRV,RESP202,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Injury,Seatbelt Use,Always or nearly always wears a seat belt?,Yes,Overall,Overall,"9,931",94.79,94.22,95.36,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC50,49,BO1,CAT1,_RFSEAT2,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Injury,Seatbelt Use,Always or nearly always wears a seat belt?,No,Overall,Overall,585,5.21,4.64,5.78,1,%,Crude Prevalence,,,BRFSS,CLASS12,TOPIC50,49,BO1,CAT1,_RFSEAT2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,321,9.95,8.5,11.4,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,49,BO1,CAT1,_ALTETH2,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Oral Health,All Teeth Removed,Adults aged 65+ who have had all their natural teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,719",90.05,88.6,91.5,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC04,49,BO1,CAT1,_ALTETH2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"8,097",72.87,71.69,74.05,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,49,BO1,CAT1,_DENVST2,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Oral Health,Dental Visit,Visited the dentist or dental clinic within the past year for any reason (variable calculated from one or more BRFSS questions),No,Overall,Overall,"2,778",27.13,25.95,28.31,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC16,49,BO1,CAT1,_DENVST2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"4,448",34.06,32.84,35.28,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,49,BO1,CAT1,_EXTETH2,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Oral Health,Teeth Removed,Adults that have had any permanent teeth extracted (variable calculated from one or more BRFSS questions),No,Overall,Overall,"6,312",65.94,64.72,67.16,1,%,Crude Prevalence,,,BRFSS,CLASS13,TOPIC57,49,BO1,CAT1,_EXTETH2,RESP054,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Obese (bmi 30.0 - 99.8),Overall,Overall,"2,722",25.35,24.21,26.49,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,49,BO1,CAT1,_BMI5CAT,RESP039,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Overweight (bmi 25.0-29.9),Overall,Overall,"3,622",35.03,33.76,36.3,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,49,BO1,CAT1,_BMI5CAT,RESP040,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Normal Weight (bmi 18.5-24.9),Overall,Overall,"3,522",37.69,36.36,39.02,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,49,BO1,CAT1,_BMI5CAT,RESP041,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Overweight and Obesity (BMI),BMI Categories,Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions),Underweight (bmi 12.0-18.4),Overall,Overall,177,1.94,1.53,2.35,1,%,Crude Prevalence,,,BRFSS,CLASS14,TOPIC09,49,BO1,CAT1,_BMI5CAT,RESP042,"(39.360700171000474, -111.58713063499971)"
2016,UT,Utah,Physical Activity,Exercise,"During the past month, did you participate in any physical activities? (variable calculated from one or more BRFSS questions)",Yes,Overall,Overall,"9,008",84.32,83.38,85.26,1,%,Crude Prevalence,,,BRFSS,CLASS15,TOPIC23,49,BO1,CAT1,_TOTINDA,RESP046,"(39.360700171000474, -111.58713063499971)"
